time_s,joint_pos_ref_rad,joint_pos_rad,joint_pos_error_rad,joint_speed_rad_s,iq_ref_a,iq_a,voltage_mag_norm
0.0617,0.2,-0.01087307,0.2108731,9.278321,0.2812541,0.1310221,1
0.06175,0.2,-0.01040963,0.2104096,9.278321,0.2757043,0.1308556,1
0.0618,0.2,-0.009946149,0.2099462,9.276716,0.2701311,0.1306837,0.9999999
0.06185,0.2,-0.009482633,0.2094826,9.276716,0.2645348,0.1305141,1
0.0619,0.2,-0.00901908,0.2090191,9.275468,0.2589162,0.1303482,1
0.06195,0.2,-0.008555488,0.2085555,9.275468,0.2532759,0.1301851,0.9999999
0.062,0.2,-0.008091859,0.2080919,9.274558,0.2476142,0.1300238,1
0.06205,0.2,-0.007628193,0.2076282,9.274558,0.2419327,0.1298633,1
0.0621,0.2,-0.00716449,0.2071645,9.273958,0.2362321,0.1297041,0.9999999
0.06215,0.2,-0.006700751,0.2067008,9.273958,0.2305131,0.1295457,1
0.0622,0.2,-0.006236976,0.206237,9.273639,0.2247773,0.129389,1
0.06225,0.2,-0.005773165,0.2057732,9.273639,0.2190254,0.1292334,1
0.0623,0.2,-0.005309319,0.2053093,9.273566,0.2132581,0.1290791,1
0.06235,0.2,-0.004845437,0.2048454,9.273566,0.2074776,0.1289262,1
0.0624,0.2,-0.00438152,0.2043815,9.273708,0.2016837,0.1287743,1
0.06245,0.2,-0.003917568,0.2039176,9.273708,0.1958777,0.1286241,0.9999999
0.0625,0.2,-0.003453583,0.2034536,9.274035,0.1900602,0.1284747,1
0.06255,0.2,-0.002989563,0.2029896,9.274035,0.1842324,0.1283266,1
0.0626,0.2,-0.002525509,0.2025255,9.274522,0.1783953,0.1281797,0.9999999
0.06265,0.2,-0.002061422,0.2020614,9.274522,0.1725491,0.128034,1
0.0627,0.2,-0.001597301,0.2015973,9.275141,0.1666951,0.1278895,1
0.06275,0.2,-0.001133147,0.2011331,9.275141,0.1608334,0.127746,1
0.0628,0.2,-0.0006689606,0.200669,9.275873,0.1549646,0.1276041,1
0.06285,0.2,-0.0002047417,0.2002047,9.275873,0.1490902,0.1274632,1
0.0629,0.2,0.0002595095,0.1997405,9.276697,0.1432094,0.1273233,1
0.06295,0.2,0.0007237926,0.1992762,9.276697,0.1373237,0.1271845,1
0.063,0.2,0.001188107,0.1988119,9.277598,0.1314331,0.1270469,1
0.06305,0.2,0.001652454,0.1983476,9.277598,0.1255381,0.1269107,1
0.0631,0.2,0.002116831,0.1978832,9.278562,0.1196397,0.1267753,0.9999999
0.06315,0.2,0.002581239,0.1974188,9.278562,0.1137374,0.126641,1
0.0632,0.2,0.003045678,0.1969543,9.279573,0.1078322,0.1265081,1
0.06325,0.2,0.003510148,0.1964899,9.279573,0.1019239,0.126376,1
0.0633,0.2,0.003974647,0.1960254,9.280625,0.0960134,0.1262452,1
0.06335,0.2,0.004439177,0.1955608,9.280625,0.09010036,0.1261153,1
0.0634,0.2,0.004903736,0.1950963,9.281707,0.08418556,0.1259865,1
0.06345,0.2,0.005368324,0.1946317,9.281707,0.07826849,0.1258587,1
0.0635,0.2,0.005832943,0.1941671,9.282811,0.07235042,0.1257319,1
0.06355,0.2,0.006297589,0.1937024,9.282811,0.06643059,0.1256064,1
0.0636,0.2,0.006762265,0.1932377,9.283932,0.06050976,0.1254815,0.9999999
0.06365,0.2,0.007226969,0.192773,9.283932,0.05458767,0.125358,1
0.0637,0.2,0.007691701,0.1923083,9.285063,0.04866507,0.1252351,1
0.06375,0.2,0.008156462,0.1918435,9.285063,0.04274097,0.125114,0.9999999
0.0638,0.2,0.008621249,0.1913788,9.286201,0.03681737,0.1249931,1
0.06385,0.2,0.009086065,0.1909139,9.286201,0.03089251,0.1248735,1
0.0639,0.2,0.009550908,0.1904491,9.287341,0.0249674,0.1247548,1
0.06395,0.2,0.01001578,0.1899842,9.287341,0.01904204,0.1246371,1
0.064,0.2,0.01048067,0.1895193,9.28848,0.01311669,0.1245206,1
0.06405,0.2,0.0109456,0.1890544,9.28848,0.007190824,0.1244047,1
0.0641,0.2,0.01141055,0.1885895,9.289616,0.001264962,0.1242898,1
0.06415,0.2,0.01187553,0.1881245,9.289616,-0.004660398,0.1241761,1
0.0642,0.2,0.01234053,0.1876595,9.290745,-0.01058576,0.1240631,1
0.06425,0.2,0.01280556,0.1871945,9.290745,-0.01651112,0.1239507,1
0.0643,0.2,0.01327061,0.1867294,9.291866,-0.02243622,0.1238399,0.9878049
0.06435,0.2,0.01373569,0.1862643,9.291866,-0.02836108,0.1237295,0.9597098
0.0644,0.2,0.01420078,0.1857992,9.292976,-0.03428468,0.09929073,0.9356699
0.06445,0.2,0.01466584,0.1853342,9.292976,-0.04020275,0.04201157,0.9213073
0.0645,0.2,0.01513077,0.1848692,9.293983,-0.04610498,-0.008613419,0.9140739
0.06455,0.2,0.01559548,0.1844045,9.293983,-0.05197806,-0.03953511,0.9108712
0.0646,0.2,0.01605992,0.1839401,9.294571,-0.05780914,-0.05534284,0.9096746
0.06465,0.2,0.01652407,0.1834759,9.294571,-0.06358619,-0.06229245,0.9090259
0.0647,0.2,0.01698791,0.1830121,9.294376,-0.06930089,-0.06445318,0.9078831
0.06475,0.2,-0.01681737,0.2168174,9.294376,0.3512495,-0.0648853,1
0.0648,0.2,-0.01635414,0.2163541,9.293168,0.3456751,-0.06596605,1
0.06485,0.2,-0.01589116,0.2158912,9.293168,0.3401696,0.1180028,1
0.0649,0.2,-0.01542819,0.2154282,9.290975,0.3347125,0.1269746,1
0.06495,0.2,-0.01496518,0.2149652,9.290975,0.3292867,0.1296371,0.9999999
0.065,0.2,-0.01450214,0.2145021,9.288269,0.3238782,0.1316967,1
0.06505,0.2,-0.01403905,0.2140391,9.288269,0.3184754,0.1325696,1
0.0651,0.2,-0.01357593,0.2135759,9.285451,0.3130702,0.1325729,1
0.06515,0.2,-0.01311276,0.2131128,9.285451,0.3076556,0.1322142,1
0.0652,0.2,-0.01264955,0.2126496,9.282765,0.3022265,0.1318555,1
0.06525,0.2,-0.0121863,0.2121863,9.282765,0.2967793,0.1316146,1
0.0653,0.2,-0.01172301,0.211723,9.280355,0.2913114,0.1314551,1
0.06535,0.2,-0.01125968,0.2112597,9.280355,0.2858212,0.1313142,1
0.0654,0.2,-0.01079632,0.2107963,9.278291,0.2803074,0.1311609,0.9999999
0.06545,0.2,-0.01033291,0.2103329,9.278291,0.2747697,0.1309928,1
0.0655,0.2,-0.009869463,0.2098695,9.276598,0.2692073,0.1308199,1
0.06555,0.2,-0.009405978,0.209406,9.276598,0.2636216,0.1306496,1
0.0656,0.2,-0.008942455,0.2089425,9.275273,0.2580124,0.1304823,1
0.06565,0.2,-0.008478894,0.2084789,9.275273,0.2523804,0.1303181,0.9999999
0.0657,0.2,-0.008015295,0.2080153,9.2743,0.2467271,0.1301557,1
0.06575,0.2,-0.007551659,0.2075517,9.2743,0.2410531,0.1299944,1
0.0658,0.2,-0.007087987,0.207088,9.273646,0.2353593,0.1298337,1
0.06585,0.2,-0.006624277,0.2066243,9.273646,0.2296466,0.1296748,0.9999999
0.0659,0.2,-0.006160532,0.2061605,9.273282,0.2239165,0.1295166,1
0.06595,0.2,-0.00569675,0.2056967,9.273282,0.2181699,0.1293599,1
0.066,0.2,-0.005232932,0.2052329,9.273171,0.212408,0.1292046,1
0.06605,0.2,-0.004769079,0.2047691,9.273171,0.2066312,0.1290507,1
0.0661,0.2,-0.00430519,0.2043052,9.273284,0.2008413,0.1288979,0.9999999
0.06615,0.2,-0.003841267,0.2038413,9.273284,0.1950389,0.1287463,1
0.0662,0.2,-0.003377309,0.2033773,9.273586,0.1892249,0.1285959,0.9999999
0.06625,0.2,-0.002913317,0.2029133,9.273586,0.1834003,0.1284469,1
0.0663,0.2,-0.002449291,0.2024493,9.274053,0.1775657,0.128299,1
0.06635,0.2,-0.001985231,0.2019852,9.274053,0.1717225,0.1281526,1
0.0664,0.2,-0.001521137,0.2015211,9.274655,0.1658703,0.1280069,1
0.06645,0.2,-0.00105701,0.201057,9.274655,0.1600106,0.1278628,1
0.0665,0.2,-0.0005928504,0.2005929,9.275375,0.1541436,0.1277194,1
0.06655,0.2,-0.0001286579,0.2001287,9.275375,0.1482702,0.1275775,0.9999999
0.0666,0.2,0.0003355671,0.1996644,9.276191,0.1423911,0.1274369,1
0.06665,0.2,0.0007998242,0.1992002,9.276191,0.1365065,0.1272975,1
0.0667,0.2,0.001264113,0.1987359,9.277085,0.1306173,0.1271588,1
0.06675,0.2,0.001728434,0.1982716,9.277085,0.1247234,0.1270216,1
0.0668,0.2,0.002192786,0.1978072,9.278045,0.1188254,0.1268853,1
0.06685,0.2,0.002657169,0.1973428,9.278045,0.112924,0.1267501,1
0.0669,0.2,0.003121583,0.1968784,9.279056,0.107019,0.1266161,0.9999999
0.06695,0.2,0.003586028,0.196414,9.279056,0.1011112,0.1264833,0.9999999
0.067,0.2,0.004050503,0.1959495,9.280107,0.09520042,0.1263512,1
0.06705,0.2,0.004515008,0.195485,9.280107,0.08928788,0.1262209,1
0.0671,0.2,0.004979543,0.1950205,9.28119,0.08337308,0.1260911,1
0.06715,0.2,0.005444108,0.1945559,9.28119,0.07745627,0.1259627,1
0.0672,0.2,0.005908702,0.1940913,9.282297,0.07153795,0.1258351,1
0.06725,0.2,0.006373325,0.1936267,9.282297,0.06561787,0.1257084,1
0.0673,0.2,0.006837977,0.193162,9.283422,0.05969678,0.1255831,1
0.06735,0.2,0.007302658,0.1926973,9.283422,0.05377444,0.1254584,1
0.0674,0.2,0.007767367,0.1922326,9.284557,0.0478516,0.1253349,1
0.06745,0.2,0.008232105,0.1917679,9.284557,0.04192749,0.1252126,1
0.0675,0.2,0.00869687,0.1913031,9.2857,0.03600289,0.1250911,1
0.06755,0.2,0.009161663,0.1908383,9.2857,0.03007778,0.1249706,1
0.0676,0.2,0.009626484,0.1903735,9.286845,0.02415267,0.124851,1
0.06765,0.2,0.01009133,0.1899087,9.286845,0.01822656,0.1247326,1
0.0677,0.2,0.01055621,0.1894438,9.28799,0.01230095,0.1246152,0.9999999
0.06775,0.2,0.01102111,0.1889789,9.28799,0.006374833,0.1244991,0.9999999
0.0678,0.2,0.01148604,0.188514,9.289131,0.0004487195,0.1243831,1
0.06785,0.2,0.01195099,0.188049,9.289131,-0.005477645,0.1242682,1
0.0679,0.2,0.01241597,0.187584,9.290266,-0.01140326,0.1241548,1
0.06795,0.2,0.01288098,0.187119,9.290266,-0.01732887,0.1240418,0.9999999
0.068,0.2,0.01334601,0.186654,9.291393,-0.02325448,0.12393,0.9812552
0.06805,0.2,0.01381107,0.1861889,9.291393,-0.02917984,0.1238191,0.9530121
0.0681,0.2,0.01427614,0.1857239,9.292508,-0.03510394,0.08630169,0.9315267
0.06815,0.2,0.01474115,0.1852589,9.292508,-0.04102,0.02814314,0.9192893
0.0682,0.2,0.01520601,0.184794,9.293495,-0.04691745,-0.01739523,0.9132755
0.06825,0.2,0.01567063,0.1843294,9.293495,-0.05278273,-0.04385025,0.9107187
0.0683,0.2,0.01613498,0.183865,9.294017,-0.05860276,-0.05702133,0.9097812
0.06835,0.2,0.01659904,0.183401,9.294017,-0.06436749,-0.06248825,0.9090855
0.0684,0.2,0.01706278,0.1829372,9.293725,-0.07006811,-0.06395575,0.9077201
0.06845,0.2,-0.01674258,0.2167426,9.293725,0.3504979,-0.06437206,0.9999999
0.0685,0.2,-0.01627946,0.2162795,9.292402,0.3449396,-0.06586588,1
0.06855,0.2,-0.01581657,0.2158166,9.292402,0.3394501,0.1184159,1
0.0686,0.2,-0.01535369,0.2153537,9.290092,0.3340089,0.1273808,0.9999999
0.06865,0.2,-0.01489077,0.2148908,9.290092,0.3285986,0.1300295,1
0.0687,0.2,-0.01442781,0.2144278,9.287273,0.3232052,0.1320852,1
0.06875,0.2,-0.01396482,0.2139648,9.287273,0.3178171,0.1329566,1
0.0688,0.2,-0.01350178,0.2135018,9.284351,0.3124254,0.1329591,1
0.06885,0.2,-0.0130387,0.2130387,9.284351,0.3070242,0.1325978,1
0.0689,0.2,-0.01257558,0.2125756,9.281574,0.3016073,0.1322359,1
0.06895,0.2,-0.01211242,0.2121124,9.281574,0.2961717,0.1319917,1
0.069,0.2,-0.01164922,0.2116492,9.279084,0.2907144,0.131829,0.9999999
0.06905,0.2,-0.01118597,0.211186,9.279084,0.285234,0.1316847,0.9999999
0.0691,0.2,-0.01072269,0.2107227,9.276953,0.2797295,0.1315283,1
0.06915,0.2,-0.01025937,0.2102594,9.276953,0.2741998,0.1313573,0.9999999
0.0692,0.2,-0.009796005,0.209796,9.275205,0.2686455,0.1311818,0.9999999
0.06925,0.2,-0.009332603,0.2093326,9.275205,0.2630663,0.1310082,0.9999999
0.0693,0.2,-0.008869162,0.2088692,9.273837,0.2574632,0.1308382,1
0.06935,0.2,-0.008405682,0.2084057,9.273837,0.2518375,0.1306707,1
0.0694,0.2,-0.007942164,0.2079422,9.272827,0.2461891,0.1305054,1
0.06945,0.2,-0.007478608,0.2074786,9.272827,0.2405197,0.1303413,1
0.0695,0.2,-0.007015015,0.207015,9.272146,0.2348303,0.1301782,0.9999999
0.06955,0.2,-0.006551384,0.2065514,9.272146,0.2291214,0.1300163,1
0.0696,0.2,-0.006087716,0.2060877,9.271762,0.2233947,0.1298552,1
0.06965,0.2,-0.005624012,0.205624,9.271762,0.2176506,0.129696,1
0.0697,0.2,-0.005160271,0.2051603,9.271638,0.2118911,0.129538,0.9999999
0.06975,0.2,-0.004696494,0.2046965,9.271638,0.2061166,0.1293811,1
0.0698,0.2,-0.004232681,0.2042327,9.271742,0.2003287,0.1292255,0.9999999
0.06985,0.2,-0.003768833,0.2037688,9.271742,0.1945276,0.1290715,1
0.0699,0.2,-0.003304949,0.2033049,9.272042,0.1887146,0.1289185,1
0.06995,0.2,-0.00284103,0.202841,9.272042,0.182891,0.1287668,1
0.07,0.2,-0.002377077,0.2023771,9.27251,0.1770569,0.1286164,1
0.07005,0.2,-0.00191309,0.2019131,9.27251,0.1712135,0.1284669,0.9999999
0.0701,0.2,-0.001449068,0.2014491,9.27312,0.1653613,0.1283191,1
0.07015,0.2,-0.0009850124,0.200985,9.27312,0.1595018,0.1281723,1
0.0702,0.2,-0.0005209233,0.2005209,9.273848,0.1536348,0.1280267,0.9999999
0.07025,0.2,-5.680092e-05,0.2000568,9.273848,0.1477609,0.1278823,1
0.0703,0.2,0.0004073544,0.1995926,9.274674,0.1418811,0.1277388,0.9999999
0.07035,0.2,0.0008715426,0.1991285,9.274674,0.1359959,0.127597,0.9999999
0.0704,0.2,0.001335763,0.1986642,9.275582,0.1301055,0.127456,1
0.07045,0.2,0.001800016,0.1982,9.275582,0.1242106,0.1273162,1
0.0705,0.2,0.002264301,0.1977357,9.276556,0.1183116,0.1271778,0.9999999
0.07055,0.2,0.002728617,0.1972714,9.276556,0.1124091,0.12704,1
0.0706,0.2,0.003192965,0.196807,9.277582,0.1065029,0.1269037,0.9999999
0.07065,0.2,0.003657344,0.1963427,9.277582,0.1005941,0.1267685,1
0.0707,0.2,0.004121754,0.1958783,9.27865,0.09468232,0.1266342,1
0.07075,0.2,0.004586194,0.1954138,9.27865,0.08876802,0.1265015,1
0.0708,0.2,0.005050665,0.1949493,9.279751,0.08285172,0.1263692,1
0.07085,0.2,0.005515166,0.1944848,9.279751,0.07693339,0.1262385,1
0.0709,0.2,0.005979697,0.1940203,9.280876,0.07101331,0.1261087,1
0.07095,0.2,0.006444258,0.1935557,9.280876,0.06509198,0.1259797,1
0.071,0.2,0.006908848,0.1930912,9.282019,0.05916963,0.1258521,0.9999999
0.07105,0.2,0.007373468,0.1926265,9.282019,0.05324553,0.1257252,0.9999999
0.0711,0.2,0.007838116,0.1921619,9.283174,0.04732067,0.1255999,1
0.07115,0.2,0.008302793,0.1916972,9.283174,0.04139506,0.1254751,0.9999999
0.0712,0.2,0.008767498,0.1912325,9.284335,0.03546895,0.1253518,1
0.07125,0.2,0.009232231,0.1907678,9.284335,0.02954233,0.1252291,1
0.0713,0.2,0.009696993,0.190303,9.2855,0.02361521,0.1251076,0.9999999
0.07135,0.2,0.01016178,0.1898382,9.2855,0.01768759,0.124987,1
0.0714,0.2,0.0106266,0.1893734,9.286664,0.01175972,0.1248673,1
0.07145,0.2,0.01109144,0.1889086,9.286664,0.005832348,0.1247488,1
0.0715,0.2,0.01155632,0.1884437,9.287824,-9.552571e-05,0.124631,0.9999999
0.07155,0.2,0.01202121,0.1879788,9.287824,-0.006023399,0.1245143,1
0.0716,0.2,0.01248614,0.1875139,9.28898,-0.01195127,0.1243986,1
0.07165,0.2,0.01295109,0.1870489,9.28898,-0.01787889,0.1242837,1
0.0717,0.2,0.01341607,0.1865839,9.290127,-0.02380626,0.1241702,0.9755531
0.07175,0.2,0.01388107,0.1861189,9.290127,-0.02973364,0.1240573,0.9471812
0.0718,0.2,0.01434608,0.1856539,9.291261,-0.03565874,0.07514577,0.9279177
0.07185,0.2,0.01481102,0.185189,9.291261,-0.04157505,0.01621934,0.9175344
0.0719,0.2,0.01527577,0.1847242,9.292246,-0.04747,-0.0248892,0.9125843
0.07195,0.2,0.01574029,0.1842597,9.292246,-0.05332924,-0.04745357,0.9105882
0.072,0.2,0.01620452,0.1837955,9.292724,-0.05914097,-0.05832871,0.9098749
0.07205,0.2,0.01666846,0.1833315,9.292724,-0.06489539,-0.06250492,0.9091378
0.0721,0.2,0.01713209,0.1828679,9.292356,-0.07058471,-0.06336962,0.9075784
0.07215,0.2,-0.01667339,0.2166734,9.292356,0.3499936,-0.06377393,0.9999999
0.0722,0.2,-0.01621038,0.2162104,9.290947,0.3444476,-0.06562954,1
0.07225,0.2,-0.0157476,0.2157476,9.290947,0.3389712,0.1189239,1
0.0723,0.2,-0.01528484,0.2152848,9.288546,0.3335429,0.1278821,1
0.07235,0.2,-0.01482204,0.214822,9.288546,0.3281449,0.1305173,1
0.0724,0.2,-0.01435919,0.2143592,9.285642,0.3227635,0.1325671,1
0.07245,0.2,-0.01389631,0.2138963,9.285642,0.3173867,0.1334364,1
0.0725,0.2,-0.01343338,0.2134334,9.282641,0.3120061,0.1334361,1
0.07255,0.2,-0.01297041,0.2129704,9.282641,0.3066149,0.1330723,1
0.0726,0.2,-0.0125074,0.2125074,9.279797,0.3012077,0.1327062,1
0.07265,0.2,-0.01204435,0.2120443,9.279797,0.295781,0.132458,0.9999999
0.0727,0.2,-0.01158125,0.2115812,9.277249,0.290332,0.1322911,1
0.07275,0.2,-0.01111811,0.2111181,9.277249,0.2848594,0.1321433,1
0.0728,0.2,-0.01065493,0.2106549,9.27507,0.2793617,0.131983,0.9999999
0.07285,0.2,-0.01019171,0.2101917,9.27507,0.2738383,0.1318085,0.9999999
0.0729,0.2,-0.009728452,0.2097284,9.273286,0.2682892,0.1316293,1
0.07295,0.2,-0.009265153,0.2092652,9.273286,0.2627153,0.1314516,1
0.073,0.2,-0.008801813,0.2088018,9.271891,0.257117,0.131278,1
0.07305,0.2,-0.008338434,0.2083384,9.271891,0.2514948,0.1311078,1
0.0731,0.2,-0.007875016,0.207875,9.270862,0.24585,0.1309385,1
0.07315,0.2,-0.007411559,0.2074116,9.270862,0.2401833,0.1307708,1
0.0732,0.2,-0.006948064,0.2069481,9.27017,0.2344963,0.1306038,1
0.07325,0.2,-0.00648453,0.2064845,9.27017,0.2287891,0.1304386,1
0.0733,0.2,-0.006020959,0.206021,9.26978,0.2230643,0.1302742,1
0.07335,0.2,-0.00555735,0.2055573,9.26978,0.217322,0.1301116,1
0.0734,0.2,-0.005093704,0.2050937,9.269656,0.2115633,0.12995,1
0.07345,0.2,-0.004630022,0.20463,9.269656,0.2057898,0.1297896,1
0.0735,0.2,-0.004166302,0.2041663,9.269765,0.2000019,0.1296311,1
0.07355,0.2,-0.003702547,0.2037026,9.269765,0.1942013,0.1294736,1
0.0736,0.2,-0.003238755,0.2032388,9.270073,0.1883885,0.1293173,0.9999999
0.07365,0.2,-0.002774928,0.2027749,9.270073,0.1825642,0.1291624,1
0.0737,0.2,-0.002311065,0.2023111,9.270554,0.1767296,0.1290089,1
0.07375,0.2,-0.001847167,0.2018472,9.270554,0.1708854,0.1288563,1
0.0738,0.2,-0.001383234,0.2013832,9.271178,0.1650327,0.1287052,1
0.07385,0.2,-0.0009192668,0.2009193,9.271178,0.159172,0.1285552,1
0.0739,0.2,-0.0004552652,0.2004553,9.271924,0.1533034,0.1284063,1
0.07395,0.2,8.770338e-06,0.1999912,9.271924,0.1474283,0.1282593,1
0.074,0.2,0.0004728396,0.1995272,9.27277,0.1415472,0.1281125,1
0.07405,0.2,0.0009369423,0.1990631,9.27277,0.1356606,0.1279673,1
0.0741,0.2,0.001401078,0.1985989,9.273698,0.1297687,0.1278233,1
0.07415,0.2,0.001865247,0.1981348,9.273698,0.123872,0.127681,1
0.0742,0.2,0.002329448,0.1976705,9.274693,0.1179715,0.1275393,0.9999999
0.07425,0.2,0.002793682,0.1972063,9.274693,0.112067,0.1273986,1
0.0743,0.2,0.003257948,0.1967421,9.275741,0.1061595,0.1272596,1
0.07435,0.2,0.003722246,0.1962778,9.275741,0.1002485,0.1271215,1
0.0744,0.2,0.004186575,0.1958134,9.276833,0.09433491,0.1269844,1
0.07445,0.2,0.004650936,0.1953491,9.276833,0.0884186,0.1268484,1
0.0745,0.2,0.005115327,0.1948847,9.277957,0.08250028,0.1267135,0.9999999
0.07455,0.2,0.00557975,0.1944202,9.277957,0.0765797,0.1265796,1
0.0746,0.2,0.006044202,0.1939558,9.279106,0.07065786,0.1264473,1
0.07465,0.2,0.006508686,0.1934913,9.279106,0.06473426,0.1263159,1
0.0747,0.2,0.0069732,0.1930268,9.280273,0.0588094,0.1261857,1
0.07475,0.2,0.007437742,0.1925623,9.280273,0.05288354,0.1260558,1
0.0748,0.2,0.007902315,0.1920977,9.281453,0.04695642,0.1259273,0.9999999
0.07485,0.2,0.008366917,0.1916331,9.281453,0.04102905,0.1258002,1
0.0749,0.2,0.008831549,0.1911685,9.28264,0.03510017,0.1256739,1
0.07495,0.2,0.009296209,0.1907038,9.28264,0.02917129,0.1255486,1
0.075,0.2,0.009760897,0.1902391,9.283829,0.02324216,0.1254245,1
0.07505,0.2,0.01022561,0.1897744,9.283829,0.01731253,0.1253018,1
0.0751,0.2,0.01069036,0.1893096,9.285018,0.01138239,0.1251795,1
0.07515,0.2,0.01115513,0.1888449,9.285018,0.005452256,0.1250581,1
0.0752,0.2,0.01161993,0.1883801,9.286203,-0.0004778799,0.1249379,1
0.07525,0.2,0.01208476,0.1879152,9.286203,-0.006408016,0.1248187,1
0.0753,0.2,0.01254962,0.1874504,9.287383,-0.0123379,0.1247008,1
0.07535,0.2,0.0130145,0.1869855,9.287383,-0.01826753,0.1245833,0.9980521
0.0754,0.2,0.01347941,0.1865206,9.288555,-0.02419742,0.124467,0.9705558
0.07545,0.2,0.01394434,0.1860557,9.288555,-0.03012655,0.1204673,0.9428778
0.0755,0.2,0.01440928,0.1855907,9.289709,-0.03605316,0.06528624,0.9254138
0.07555,0.2,0.01487411,0.1851259,9.289709,-0.04196872,0.007463688,0.9163709
0.0756,0.2,0.01533877,0.1846612,9.29069,-0.04786064,-0.02998352,0.9121758
0.07565,0.2,0.01580316,0.1841968,9.29069,-0.05371511,-0.04971322,0.9105527
0.0757,0.2,0.01626728,0.1837327,9.291132,-0.05952031,-0.05893688,0.9099429
0.07575,0.2,0.01673109,0.1832689,9.291132,-0.06526618,-0.06222755,0.9091172
0.0758,0.2,-0.0170742,0.2170742,9.290707,0.3552513,-0.06277173,1
0.07585,0.2,-0.016611,0.216611,9.290707,0.3496422,-0.06329482,0.9999999
0.0759,0.2,-0.01614803,0.216148,9.289247,0.3441012,0.118231,0.9999999
0.07595,0.2,-0.01568508,0.2156851,9.289247,0.3386082,0.1271073,1
0.076,0.2,-0.01522208,0.2152221,9.287024,0.3331464,0.1297432,1
0.07605,0.2,-0.01475905,0.2147591,9.287024,0.3277022,0.1317743,1
0.0761,0.2,-0.01429598,0.214296,9.284501,0.322265,0.1326314,1
0.07615,0.2,-0.01383287,0.2138329,9.284501,0.3168266,0.1326298,1
0.0762,0.2,-0.01336972,0.2133697,9.281986,0.3113796,0.1322716,0.9999999
0.07625,0.2,-0.01290652,0.2129065,9.281986,0.3059201,0.1319142,0.9999999
0.0763,0.2,-0.01244329,0.2124433,9.279666,0.3004434,0.1316736,0.9999999
0.07635,0.2,-0.01198001,0.21198,9.279666,0.2949477,0.131514,1
0.0764,0.2,-0.01151669,0.2115167,9.277638,0.2894313,0.1313721,1
0.07645,0.2,-0.01105334,0.2110533,9.277638,0.2838926,0.131218,1
0.0765,0.2,-0.01058995,0.2105899,9.27595,0.2783312,0.1310499,1
0.07655,0.2,-0.01012651,0.2101265,9.27595,0.2727473,0.1308769,0.9999999
0.0766,0.2,-0.009663041,0.209663,9.274612,0.2671412,0.1307053,1
0.07665,0.2,-0.00919953,0.2091995,9.274612,0.2615125,0.1305376,1
0.0767,0.2,-0.008735982,0.208736,9.273615,0.2558631,0.1303732,1
0.07675,0.2,-0.008272396,0.2082724,9.273615,0.2501931,0.1302103,1
0.0768,0.2,-0.007808773,0.2078088,9.272934,0.2445033,0.1300483,1
0.07685,0.2,-0.007345113,0.2073451,9.272934,0.2387952,0.1298875,1
0.0769,0.2,-0.006881415,0.2068814,9.27254,0.2330692,0.1297281,0.9999999
0.07695,0.2,-0.006417682,0.2064177,9.27254,0.2273268,0.1295697,1
0.077,0.2,-0.005953912,0.2059539,9.272403,0.2215686,0.1294125,1
0.07705,0.2,-0.005490107,0.2054901,9.272403,0.2157961,0.1292571,1
0.0771,0.2,-0.005026265,0.2050263,9.27249,0.2100098,0.1291022,0.9999999
0.07715,0.2,-0.004562389,0.2045624,9.27249,0.2042106,0.1289489,1
0.0772,0.2,-0.004098477,0.2040985,9.272771,0.1983999,0.1287969,1
0.07725,0.2,-0.003634531,0.2036345,9.272771,0.1925781,0.1286463,1
0.0773,0.2,-0.00317055,0.2031706,9.27322,0.186746,0.128497,1
0.07735,0.2,-0.002706535,0.2027065,9.27322,0.1809048,0.1283487,1
0.0774,0.2,-0.002242486,0.2022425,9.273809,0.1750551,0.1282017,1
0.07745,0.2,-0.001778404,0.2017784,9.273809,0.1691974,0.1280557,1
0.0775,0.2,-0.001314288,0.2013143,9.274519,0.1633321,0.1279112,1
0.07755,0.2,-0.0008501395,0.2008501,9.274519,0.1574608,0.1277676,1
0.0776,0.2,-0.000385958,0.200386,9.275328,0.1515825,0.1276254,0.9999999
0.07765,0.2,7.82561e-05,0.1999217,9.275328,0.1456988,0.1274842,1
0.0777,0.2,0.0005425024,0.1994575,9.276219,0.1398102,0.1273439,0.9999999
0.07775,0.2,0.001006781,0.1989932,9.276219,0.133917,0.1272056,0.9999999
0.0778,0.2,0.001471091,0.1985289,9.277179,0.1280195,0.1270675,1
0.07785,0.2,0.001935432,0.1980646,9.277179,0.1221183,0.1269309,1
0.0779,0.2,0.002399805,0.1976002,9.278191,0.1162138,0.1267957,1
0.07795,0.2,0.002864209,0.1971358,9.278191,0.1103063,0.1266611,1
0.078,0.2,0.003328643,0.1966714,9.279244,0.104396,0.126528,1
0.07805,0.2,0.003793108,0.1962069,9.279244,0.09848324,0.1263958,1
0.0781,0.2,0.004257603,0.1957424,9.280333,0.09256819,0.1262647,1
0.07815,0.2,0.004722128,0.1952779,9.280333,0.08665138,0.1261346,1
0.0782,0.2,0.005186683,0.1948133,9.281446,0.08073255,0.1260056,1
0.07825,0.2,0.005651267,0.1943487,9.281446,0.07481222,0.1258777,0.9999999
0.0783,0.2,0.00611588,0.1938841,9.282577,0.06889063,0.125751,1
0.07835,0.2,0.006580523,0.1934195,9.282577,0.06296804,0.125625,1
