module_id,frequency_hz,open_loop_gain_db,open_loop_phase_deg,measurement_gain_db,measurement_phase_deg
1615,30.0927210313825,0.995872873984103,-149.022460070204,-1.80494222145866,-35.7100772727844
1615,30.1794958201419,0.959778396681083,-149.064239610104,-1.81346338870719,-35.7883782425559
1615,30.2665208310051,0.923664648863575,-149.106244041137,-1.82201693866992,-35.8667509997114
1615,30.3537967855077,0.88753151090662,-149.148472844847,-1.83060293033082,-35.9451950258731
1615,30.4413244072659,0.851378863758747,-149.190925499387,-1.83922142229576,-36.0237098000734
1615,30.5291044219826,0.815206588945489,-149.233601479543,-1.84787247278916,-36.1022947987696
1615,30.6171375574531,0.779014568572853,-149.276500256761,-1.85655613965071,-36.1809494958566
1615,30.7054245435716,0.742802685330721,-149.319621299175,-1.86527248033208,-36.2596733626811
1615,30.793966112337,0.70657082249626,-149.362964071623,-1.87402155189364,-36.3384658680553
1615,30.8827629978588,0.670318863937357,-149.406528035684,-1.8828034110012,-36.4173264782714
1615,30.9718159363635,0.634046694115951,-149.450312649696,-1.89161811392275,-36.4962546571161
1615,31.0611256662006,0.59775419809138,-149.494317368783,-1.90046571652523,-36.5752498658848
1615,31.1506929278485,0.561441261523687,-149.538541644886,-1.90934627427133,-36.654311563397
1615,31.240518463921,0.525107770676956,-149.582984926783,-1.91825984221623,-36.7334392060114
1615,31.3306030191733,0.488753612422511,-149.627646660119,-1.92720647500448,-36.8126322476403
1615,31.420947340508,0.45237867424223,-149.672526287432,-1.93618622686676,-36.8918901397665
1615,31.5115521769816,0.415982844231705,-149.71762324818,-1.94519915161673,-36.9712123314578
1615,31.6024182798105,0.37956601110346,-149.762936978767,-1.95424530264795,-37.0505982693835
1615,31.6935464023774,0.343128064190122,-149.808466912571,-1.96332473293067,-37.1300473978307
1615,31.7849373002372,0.30666889344753,-149.854212479972,-1.97243749500876,-37.2095591587201
1615,31.8765917311238,0.270188389457897,-149.900173108376,-1.98158364099661,-37.2891329916232
1615,31.9685104549559,0.233686443432816,-149.94634822225,-1.99076322257607,-37.3687683337784
1615,32.0606942338435,0.197162947216413,-149.99273724314,-1.99997629099335,-37.4484646201084
1615,32.1531438320942,0.160617793288291,-150.039339589706,-2.00922289705608,-37.5282212832371
1615,32.2458600162197,0.12405087476662,-150.086154677751,-2.01850309113012,-37.6080377535075
1615,32.3388435549418,0.0874620854110121,-150.133181920241,-2.02781692313675,-37.6879134589986
1615,32.432095219199,0.0508513196255536,-150.180420727345,-2.03716444254955,-37.7678478255435
1615,32.525615782153,0.0142184724616713,-150.227870506452,-2.04654569839151,-37.8478402767476
1615,32.6194060191948,-0.0224365603789563,-150.27553066221,-2.05596073923208,-37.9278902340061
1615,32.7134667079515,-0.0591138825415404,-150.323400596548,-2.0654096131842,-38.0079971165234
1615,32.8077986282923,-0.0958135970153638,-150.371479708707,-2.07489236790148,-38.0881603413307
1615,32.9024025623355,-0.132535806130944,-150.419767395271,-2.08440905057527,-38.1683793233054
1615,32.9972792944544,-0.169280611557331,-150.468263050196,-2.0939597079318,-38.2486534751897
1615,33.0924296112845,-0.2060481142993,-150.516966064835,-2.1035443862294,-38.3289822076099
1615,33.1878543017291,-0.242838414694655,-150.565875827976,-2.11316313125562,-38.409364929096
1615,33.2835541569668,-0.279651612411565,-150.614991725865,-2.12281598832447,-38.4898010461008
1615,33.3795299704574,-0.316487806445924,-150.664313142236,-2.13250300227369,-38.5702899630201
1615,33.4757825379489,-0.353347095118705,-150.713839458348,-2.14222421746196,-38.6508310822121
1615,33.5723126574838,-0.390229576073382,-150.763570053008,-2.15197967776619,-38.7314238040181
1615,33.6691211294056,-0.427135346273378,-150.813504302604,-2.16176942657884,-38.8120675267823
1615,33.7662087563661,-0.464064501999557,-150.863641581137,-2.17159350680526,-38.8927616468727
1615,33.8635763433312,-0.501017138847706,-150.913981260249,-2.181451960861,-38.9735055587014
1615,33.9612246975883,-0.537993351726105,-150.964522709257,-2.19134483066925,-39.0542986547458
1615,34.0591546287525,-0.574993234853051,-151.015265295181,-2.20127215765819,-39.1351403255694
1615,34.1573669487734,-0.612016881754549,-151.066208382777,-2.21123398275849,-39.216029959843
1615,34.2558624719422,-0.649064385261881,-151.117351334568,-2.22123034640069,-39.2969669443662
1615,34.354642014898,-0.68613583750929,-151.168693510875,-2.23126128851273,-39.3779506640891
1615,34.4537063966347,-0.72323132993173,-151.220234269847,-2.24132684851747,-39.4589805021336
1615,34.553056438508,-0.760350953262556,-151.271972967498,-2.25142706533021,-39.5400558398159
1615,34.6526929642418,-0.797494797531346,-151.323908957732,-2.26156197735623,-39.621176056668
1615,34.7526167999356,-0.834662952061667,-151.376041592379,-2.27173162248846,-39.7023405304604
1615,34.8528287740707,-0.871855505468958,-151.428370221226,-2.28193603810501,-39.7835486372243
1615,34.9533297175176,-0.909072545658361,-151.480894192049,-2.2921752610669,-39.8647997512741
1615,35.0541204635427,-0.946314159822709,-151.533612850647,-2.30244932771568,-39.9460932452306
1615,35.155201847815,-0.983580434440409,-151.586525540872,-2.31275827387119,-40.0274284900431
1615,35.2565747084133,-1.02087145527346,-151.63963160466,-2.32310213482925,-40.1088048550134
1615,35.3582398858333,-1.05818730736546,-151.69293038207,-2.33348094535944,-40.1902217078183
1615,35.4601982229939,-1.0955280750397,-151.746421211311,-2.34389473970295,-40.2716784145334
1615,35.562450565245,-1.13289384189717,-151.800103428776,-2.3543435515703,-40.3531743396565
1615,35.664997760374,-1.17028469081481,-151.853976369077,-2.36482741413931,-40.4347088461313
1615,35.7678406586129,-1.20770070394357,-151.908039365075,-2.37534636005292,-40.516281295371
1615,35.8709801126456,-1.24514196270668,-151.962291747917,-2.38590042141714,-40.5978910472828
1615,35.9744169776144,-1.28260854779783,-152.016732847065,-2.39648962979897,-40.6795374602917
1615,36.078152111128,-1.32010053917953,-152.071361990333,-2.40711401622441,-40.7612198913648
1615,36.1821863732676,-1.35761801608135,-152.126178503917,-2.41777361117649,-40.8429376960354
1615,36.2865206265949,-1.3951610569983,-152.181181712433,-2.42846844459327,-40.9246902284283
1615,36.3911557361586,-1.43272973968924,-152.236370938946,-2.43919854586595,-41.0064768412842
1615,36.4960925695019,-1.47032414117526,-152.291745505008,-2.44996394383697,-41.0882968859841
1615,36.6013319966697,-1.50794433773819,-152.347304730687,-2.46076466679818,-41.1701497125745
1615,36.7068748902158,-1.5455904049191,-152.403047934606,-2.47160074248898,-41.252034669793
1615,36.8127221252098,-1.58326241751681,-152.458974433974,-2.48247219809455,-41.3339511050928
1615,36.9188745792449,-1.62096044958648,-152.515083544621,-2.4933790602441,-41.4158983646683
1615,37.0253331324448,-1.65868457443829,-152.57137458103,-2.50432135500915,-41.4978757934808
1615,37.1320986674712,-1.69643486463601,-152.627846856376,-2.51529910790182,-41.5798827352837
1615,37.239172069531,-1.73421139199574,-152.684499682556,-2.5263123438732,-41.6619185326488
1615,37.3465542263835,-1.77201422758468,-152.741332370225,-2.53736108731174,-41.7439825269914
1615,37.4542460283481,-1.80984344171986,-152.79834422883,-2.54844536204165,-41.8260740585965
1615,37.5622483683114,-1.84769910396696,-152.855534566646,-2.55956519132134,-41.9081924666453
1615,37.6705621417349,-1.88558128313918,-152.912902690809,-2.57072059784193,-41.9903370892409
1615,37.7791882466621,-1.92349004729615,-152.97044790735,-2.58191160372578,-42.0725072634345
1615,37.888127583726,-1.96142546374283,-153.028169521233,-2.593138230525,-42.1547023252522
1615,37.9973810561568,-1.99938759902853,-153.086066836387,-2.60440049922012,-42.2369216097209
1615,38.1069495697891,-2.03737651894586,-153.14413915574,-2.61569843021865,-42.3191644508958
1615,38.2168340330696,-2.0753922885299,-153.202385781257,-2.62703204335378,-42.4014301818857
1615,38.3270353570648,-2.11343497205716,-153.260806013974,-2.63840135788309,-42.4837181348813
1615,38.4375544554679,-2.15150463304484,-153.31939915403,-2.64980639248725,-42.5660276411808
1615,38.5483922446071,-2.18960133424991,-153.378164500707,-2.66124716526886,-42.6483580312176
1615,38.659549643453,-2.22772513766839,-153.437101352461,-2.67272369375119,-42.7307086345871
1615,38.7710275736258,-2.2658761045346,-153.496209006959,-2.6842359948771,-42.8130787800738
1615,38.8828269594035,-2.30405429532047,-153.555486761114,-2.69578408500787,-42.8954677956783
1615,38.9949487277292,-2.34225976973485,-153.61493391112,-2.70736797992216,-42.9778750086452
1615,39.1073938082192,-2.38049258672291,-153.674549752487,-2.71898769481496,-43.0602997454898
1615,39.2201631331699,-2.41875280446558,-153.734333580077,-2.73064324429661,-43.1427413320258
1615,39.3332576375666,-2.457040480379,-153.794284688138,-2.74233464239179,-43.225199093393
1615,39.4466782590904,-2.49535567111404,-153.854402370342,-2.75406190253865,-43.3076723540843
1615,39.5604259381263,-2.53369843255585,-153.914685919817,-2.7658250375879,-43.3901604379739
1615,39.674501617771,-2.57206881982341,-153.975134629184,-2.77762405980195,-43.472662668345
1615,39.7889062438408,-2.61046688726924,-154.035747790593,-2.78945898085414,-43.5551783679169
1615,39.9036407648792,-2.64889268847901,-154.096524695758,-2.80132981182792,-43.6377068588736
1615,40.018706132165,-2.68734627627128,-154.15746463599,-2.81323656321616,-43.7202474628911
1615,40.1341032997201,-2.72582770269724,-154.218566902236,-2.82517924492044,-43.8027995011657
1615,40.2498332243171,-2.76433701904056,-154.279830785115,-2.83715786625037,-43.8853622944419
1615,40.3658968654881,-2.80287427581717,-154.341255574949,-2.84917243592304,-43.9679351630399
1615,40.4822951855315,-2.84143952277517,-154.4028405618,-2.86122296206237,-44.0505174268846
1615,40.5990291495209,-2.88003280889479,-154.46458503551,-2.87330945219862,-44.1331084055329
1615,40.7160997253128,-2.91865418238829,-154.526488285728,-2.88543191326789,-44.215707418202
1615,40.8335078835544,-2.9573036907,-154.588549601956,-2.8975903516116,-44.2983137837981
1615,40.9512545976919,-2.99598138050641,-154.650768273574,-2.90978477297619,-44.3809268209438
1615,41.0693408439787,-3.03468729771619,-154.713143589881,-2.9220151825126,-44.4635458480068
1615,41.1877676014829,-3.07342148747038,-154.775674840132,-2.93428158477605,-44.5461701831282
1615,41.3065358520962,-3.11218399414256,-154.838361313567,-2.94658398372564,-44.6287991442504
1615,41.4256465805415,-3.15097486133903,-154.901202299454,-2.95892238272415,-44.711432049146
1615,41.5451007743813,-3.18979413189914,-154.964197087119,-2.97129678453781,-44.7940682154455
1615,41.6648994240258,-3.22864184789552,-155.027344965982,-2.98370719133609,-44.876706960666
1615,41.785043522741,-3.26751805063448,-155.090645225595,-2.99615360469158,-44.9593476022393
1615,41.9055340666572,-3.30642278065636,-155.154097155673,-3.00863602557987,-45.0419894575405
1615,42.0263720547771,-3.34535607773601,-155.217700046136,-3.02115445437951,-45.1246318439165
1615,42.1475584889841,-3.38431798088316,-155.281453187135,-3.03370889087193,-45.2072740787137
1615,42.2690943740506,-3.42330852834305,-155.345355869097,-3.04629933424153,-45.289915479307
1615,42.3909807176463,-3.46232775759693,-155.40940738275,-3.05892578307569,-45.3725553631279
1615,42.5132185303467,-3.50137570536262,-155.473607019168,-3.07158823536485,-45.4551930476929
1615,42.6358088256413,-3.54045240759521,-155.537954069798,-3.08428668850268,-45.5378278506319
1615,42.7587526199421,-3.57955789948771,-155.602447826501,-3.09702113928624,-45.6204590897163
1615,42.882050932592,-3.61869221547177,-155.667087581582,-3.10979158391617,-45.7030860828878
1615,43.0057047858732,-3.65785538921844,-155.731872627828,-3.12259801799698,-45.7857081482861
1615,43.1297152050159,-3.69704745363898,-155.796802258543,-3.13544043653732,-45.8683246042777
1615,43.2540832182064,-3.73626844088572,-155.86187576758,-3.14831883395029,-45.9509347694838
1615,43.3788098565961,-3.77551838235286,-155.927092449379,-3.16123320405386,-46.0335379628088
1615,43.5038961543097,-3.81479730867754,-155.992451598999,-3.17418354007124,-46.1161335034685
1615,43.6293431484537,-3.85410524974068,-156.057952512153,-3.18716983463135,-46.1987207110179
1615,43.7551518791256,-3.89344223466806,-156.123594485245,-3.20019207976928,-46.2812989053799
1615,43.8813233894217,-3.93280829183132,-156.189376815401,-3.21325026692685,-46.363867406873
1615,44.0078587254463,-3.9722034488491,-156.255298800506,-3.22634438695318,-46.4464255362395
1615,44.1347589363204,-4.01162773258812,-156.321359739236,-3.23947443010524,-46.5289726146734
1615,44.2620250741899,-4.05108116916439,-156.387558931094,-3.25264038604857,-46.611507963849
1615,44.3896581942349,-4.09056378394439,-156.453895676443,-3.26584224385789,-46.6940309059479
1615,44.517659354678,-4.13007560154635,-156.520369276542,-3.27907999201788,-46.7765407636872
1615,44.6460296167935,-4.16961664584147,-156.586979033577,-3.29235361842391,-46.8590368603481
1615,44.7747700449158,-4.20918693995538,-156.653724250696,-3.30566311038286,-46.9415185198023
1615,44.9038817064484,-4.24878650626939,-156.720604232044,-3.31900845461391,-47.0239850665408
1615,45.0333656718729,-4.28841536642194,-156.787618282795,-3.33238963724948,-47.1064358257014
1615,45.1632230147576,-4.32807354131004,-156.854765709185,-3.3458066438361,-47.1888701230957
1615,45.2934548117664,-4.36776105109079,-156.92204581855,-3.35925945933537,-47.2712872852371
1615,45.424062142668,-4.40747791518287,-156.989457919354,-3.37274806812495,-47.3536866393682
1615,45.5550460903448,-4.44722415226813,-157.057001321222,-3.38627245399962,-47.4360675134884
1615,45.6864077408015,-4.48699978029315,-157.12467533498,-3.39983260017227,-47.5184292363803
1615,45.8181481831746,-4.52680481647093,-157.192479272679,-3.41342848927509,-47.6007711376382
1615,45.9502685097412,-4.56663927728257,-157.260412447635,-3.42706010336063,-47.6830925476943
1615,46.082769815928,-4.60650317847894,-157.328474174458,-3.44072742390305,-47.765392797846
1615,46.2156532003205,-4.6463965350825,-157.396663769087,-3.45443043179927,-47.8476712202832
1615,46.3489197646719,-4.68631936138904,-157.464980548819,-3.46816910737026,-47.9299271481147
1615,46.4825706139126,-4.72627167096954,-157.533423832345,-3.48194343036233,-48.0121599153952
1615,46.616606856159,-4.76625347667203,-157.601992939781,-3.49575337994842,-48.0943688571523
1615,46.7510296027231,-4.8062647906235,-157.670687192701,-3.50959893472949,-48.1765533094126
1615,46.8858399681212,-4.84630562423184,-157.739505914167,-3.52348007273591,-48.2587126092285
1615,47.0210390700835,-4.88637598818781,-157.808448428761,-3.53739677142886,-48.3408460947044
1615,47.1566280295631,-4.92647589246707,-157.877514062621,-3.55134900770188,-48.4229531050234
1615,47.2926079707457,-4.96660534633223,-157.946702143466,-3.56533675788227,-48.5050329804731
1615,47.4289800210587,-5.00676435833493,-158.016012000635,-3.57935999773271,-48.5870850624719
1615,47.5657453111802,-5.04695293631796,-158.085442965111,-3.59341870245278,-48.6691086935948
1615,47.702904975049,-5.08717108741742,-158.154994369556,-3.60751284668061,-48.7511032175993
1615,47.8404601498737,-5.12741881806494,-158.224665548343,-3.62164240449449,-48.8330679794516
1615,47.9784119761419,-5.16769613398984,-158.294455837585,-3.63580734941457,-48.9150023253513
1615,48.1167615976302,-5.2080030402215,-158.364364575166,-3.65000765440458,-48.9969056027579
1615,48.2555101614131,-5.24833954109154,-158.434391100771,-3.66424329187352,-49.0787771604154
1615,48.3946588178729,-5.28870564023624,-158.50453475592,-3.6785142336775,-49.1606163483781
1615,48.5342087207091,-5.32910134059885,-158.574794883992,-3.69282045112155,-49.2424225180355
1615,48.674161026948,-5.36952664443202,-158.645170830262,-3.70716191496143,-49.3241950221372
1615,48.8145168969523,-5.40998155330023,-158.715661941926,-3.72153859540554,-49.4059332148179
1615,48.9552774944307,-5.45046606808223,-158.786267568133,-3.73595046211679,-49.4876364516223
1615,49.0964439864474,-5.49098018897358,-158.856987060013,-3.75039748421463,-49.5693040895293
1615,49.2380175434322,-5.53152391548913,-158.927819770711,-3.76487963027691,-49.6509354869769
1615,49.3799993391897,-5.57209724646562,-158.998765055408,-3.77939686834201,-49.7325300038861
1615,49.5223905509094,-5.61270018006424,-159.069822271359,-3.79394916591078,-49.8140870016854
1615,49.6651923591751,-5.65333271377332,-159.140990777917,-3.80853648994866,-49.8956058433347
1615,49.8084059479752,-5.69399484441089,-159.212269936562,-3.8231588068878,-49.9770858933489
1615,49.9520325047121,-5.73468656812747,-159.283659110931,-3.83781608262914,-50.0585265178224
1615,50.096073220212,-5.7754078804087,-159.355157666847,-3.85250828254464,-50.1399270844519
1615,50.2405292887353,-5.81615877607816,-159.426764972343,-3.8672353714794,-50.2212869625601
1615,50.3854019079859,-5.8569392493001,-159.498480397696,-3.88199731375396,-50.3026055231191
1615,50.5306922791213,-5.89774929358225,-159.570303315451,-3.8967940731665,-50.3838821387734
1615,50.676401606763,-5.93858890177871,-159.64223310045,-3.91162561299513,-50.4651161838629
1615,50.8225310990056,-5.97945806609273,-159.714269129859,-3.92649189600027,-50.5463070344457
1615,50.9690819674278,-6.02035677807971,-159.786410783195,-3.94139288442687,-50.6274540683203
1615,51.1160554271018,-6.06128502865002,-159.858657442355,-3.95632854000689,-50.7085566650492
1615,51.2634526966035,-6.10224280807204,-159.931008491641,-3.97129882396166,-50.7896142059798
1615,51.4112749980229,-6.14323010597506,-160.003463317786,-3.98630369700428,-50.8706260742676
1615,51.5595235569735,-6.18424691135234,-160.076021309984,-4.00134311934211,-50.9515916548975
1615,51.7081996026036,-6.22529321256414,-160.148681859913,-4.01641705067924,-51.0325103347061
1615,51.8573043676053,-6.26636899734076,-160.221444361763,-4.03152545021899,-51.1133815024028
1615,52.0068390882256,-6.30747425278565,-160.29430821226,-4.04666827666646,-51.1942045485918
1615,52.1568050042763,-6.3486089653785,-160.367272810695,-4.06184548823108,-51.2749788657928
1615,52.307203359144,-6.38977312097838,-160.440337558946,-4.0770570426292,-51.3557038484627
1615,52.4580353998011,-6.43096670482694,-160.513501861505,-4.09230289708671,-51.4363788930159
1615,52.6093023768154,-6.47218970155154,-160.586765125505,-4.10758300834163,-51.5170033978452
1615,52.7610055443611,-6.51344209516851,-160.66012676074,-4.12289733264688,-51.5975767633429
1615,52.9131461602288,-6.55472386908638,-160.733586179694,-4.13824582577285,-51.6780983919204
1615,53.0657254858359,-6.59603500610911,-160.807142797566,-4.15362844301017,-51.7585676880285
1615,53.2187447862374,-6.63737548843944,-160.880796032289,-4.16904513917246,-51.8389840581779
1615,53.3722053301361,-6.6787452976821,-160.95454530456,-4.18449586859903,-51.9193469109584
1615,53.5261083898933,-6.72014441484724,-161.028390037861,-4.19998058515774,-51.9996556570591
1615,53.680455241539,-6.76157282035374,-161.102329658482,-4.21549924224773,-52.079909709287
1615,53.8352471647831,-6.80303049403257,-161.176363595548,-4.23105179280231,-52.1601084825871
1615,53.9904854430254,-6.8445174151302,-161.250491281036,-4.24663818929175,-52.2402513940609
1615,54.1461713633665,-6.88603356231206,-161.324712149805,-4.26225838372622,-52.3203378629853
1615,54.3023062166185,-6.9275789136659,-161.399025639614,-4.27791232765863,-52.4003673108313
1615,54.4588912973158,-6.96915344670529,-161.473431191146,-4.29359997218755,-52.4803391612826
1615,54.6159279037253,-7.01075713837315,-161.54792824803,-4.30932126796017,-52.5602528402533
1615,54.7734173378581,-7.05238996504514,-161.622516256866,-4.32507616517524,-52.6401077759069
1615,54.9313609054792,-7.09405190253331,-161.697194667242,-4.34086461358606,-52.7199033986732
1615,55.0897599161194,-7.13574292608949,-161.771962931757,-4.35668656250344,-52.7996391412661
1615,55.2486156830853,-7.17746301040899,-161.846820506047,-4.37254196079875,-52.8793144387018
1615,55.4079295234705,-7.2192121296341,-161.921766848801,-4.38843075690695,-52.9589287283149
1615,55.5677027581668,-7.26099025735769,-161.996801421783,-4.40435289882961,-53.0384814497763
1615,55.7279367118747,-7.30279736662681,-162.071923689854,-4.42030833413803,-53.1179720451099
1615,55.8886327131147,-7.34463342994637,-162.147133120993,-4.43629700997628,-53.1973999587085
1615,56.049792094238,-7.38649841928271,-162.222429186316,-4.45231887306433,-53.2767646373513
1615,56.211416191438,-7.42839230606734,-162.297811360096,-4.46837386970118,-53.3560655302191
1615,56.3735063447609,-7.47031506120056,-162.373279119783,-4.48446194576799,-53.4353020889111
1615,56.5360638981173,-7.51226665505519,-162.448831946025,-4.50058304673123,-53.5144737674599
1615,56.6990901992927,-7.55424705748023,-162.524469322685,-4.51673711764584,-53.5935800223479
1615,56.8625865999593,-7.59625623780464,-162.600190736864,-4.53292410315847,-53.672620312522
1615,57.026554455687,-7.63829416484104,-162.675995678914,-4.54914394751062,-53.7515940994091
1615,57.1909951259545,-7.6803608068895,-162.751883642464,-4.56539659454189,-53.8305008469309
1615,57.3559099741605,-7.72245613174123,-162.827854124432,-4.58168198769321,-53.9093400215186
1615,57.5213003676355,-7.76458010668244,-162.903906625045,-4.59800007001008,-53.9881110921275
1615,57.6871676776526,-7.80673269849811,-162.980040647862,-4.61435078414583,-54.0668135302513
1615,57.8535132794391,-7.84891387347577,-163.056255699783,-4.63073407236491,-54.145446809936
1615,58.020338552188,-7.89112359740934,-163.132551291075,-4.64714987654614,-54.2240104077941
1615,58.187644879069,-7.93336183560293,-163.208926935383,-4.66359813818604,-54.3025038030179
1615,58.3554336472407,-7.97562855287473,-163.28538214975,-4.68007879840216,-54.3809264773932
1615,58.5237062478615,-8.01792371356082,-163.361916454635,-4.69659179793633,-54.4592779153121
1615,58.6924640761011,-8.06024728151903,-163.438529373926,-4.71313707715807,-54.537557603787
1615,58.8617085311527,-8.10259922013285,-163.51522043496,-4.72971457606789,-54.6157650324618
1615,59.0314410162438,-8.14497949231527,-163.591989168537,-4.74632423430069,-54.693899693626
1615,59.2016629386485,-8.18738806051269,-163.668835108936,-4.76296599112907,-54.7719610822263
1615,59.3723757096988,-8.22982488670883,-163.745757793931,-4.77963978546674,-54.8499486958786
1615,59.5435807447962,-8.27228993242861,-163.822756764808,-4.79634555587193,-54.9278620348803
1615,59.715279463424,-8.31478315874211,-163.899831566376,-4.81308324055074,-55.0057006022221
1615,59.8874732891583,-8.35730452626846,-163.976981746989,-4.82985277736056,-55.0834639035989
1615,60.0601636496805,-8.3998539951798,-164.054206858552,-4.84665410381351,-55.1611514474215
1615,60.2333519767887,-8.44243152520519,-164.131506456543,-4.86348715707982,-55.2387627448274
1615,60.4070397064098,-8.48503707563457,-164.208880100022,-4.8803518739913,-55.3162973096922
1615,60.581228278611,-8.52767060532273,-164.286327351648,-4.89724819104473,-55.3937546586394
1615,60.7559191376125,-8.57033207269327,-164.363847777694,-4.91417604440535,-55.4711343110513
1615,60.9311137317987,-8.61302143574253,-164.441440948055,-4.9311353699103,-55.548435789079
1615,61.1068135137307,-8.65573865204362,-164.519106436268,-4.94812610307206,-55.6256586176522
1615,61.2830199401581,-8.69848367875033,-164.59684381952,-4.96514817908192,-55.7028023244896
1615,61.4597344720312,-8.74125647260118,-164.674652678664,-4.98220153281346,-55.7798664401075
1615,61.636958574513,-8.78405698992334,-164.75253259823,-4.99928609882602,-55.8568504978297
1615,61.8146937169915,-8.82688518663668,-164.830483166437,-5.01640181136818,-55.9337540337964
1615,61.9929413730917,-8.8697410182577,-164.908503975208,-5.03354860438121,-56.0105765869732
1615,62.171703020688,-8.91262443990359,-164.986594620179,-5.05072641150262,-56.0873176991594
1615,62.3509801419164,-8.95553540629619,-165.064754700711,-5.06793516606962,-56.163976914997
1615,62.5307742231867,-8.998473871766,-165.142983819902,-5.08517480112262,-56.2405537819781
1615,62.7110867551948,-9.04143979025617,-165.221281584601,-5.10244524940868,-56.317047850454
1615,62.8919192329352,-9.08443311532659,-165.299647605413,-5.11974644338513,-56.3934586736418
1615,63.0732731557135,-9.12745380015774,-165.378081496715,-5.13707831522296,-56.4697858076328
1615,63.2551500271585,-9.17050179755483,-165.456582876664,-5.15444079681035,-56.5460288113995
1615,63.4375513552348,-9.2135770599518,-165.535151367209,-5.17183381975624,-56.6221872468031
1615,63.6204786522554,-9.25667953941525,-165.613786594099,-5.18925731539377,-56.6982606785997
1615,63.8039334348943,-9.29980918764852,-165.692488186895,-5.20671121478383,-56.7742486744478
1615,63.9879172241988,-9.34296595599565,-165.771255778978,-5.22419544871854,-56.8501508049144
1615,64.1724315456021,-9.38614979544545,-165.850089007558,-5.2417099477248,-56.9259666434811
1615,64.3574779289366,-9.42936065663548,-165.928987513688,-5.25925464206778,-57.0016957665509
1615,64.5430579084456,-9.47259848985604,-166.007950942265,-5.27682946175444,-57.077337753453
1615,64.7291730227968,-9.51586324505416,-166.086978942045,-5.29443433653701,-57.1528921864495
1615,64.9158248150946,-9.55915487183768,-166.16607116565,-5.31206919591657,-57.2283586507403
1615,65.1030148328933,-9.60247331947918,-166.245227269574,-5.32973396914649,-57.3037367344682
1615,65.2907446282094,-9.64581853692,-166.324446914195,-5.34742858523597,-57.3790260287244
1615,65.4790157575351,-9.68919047277423,-166.403729763779,-5.36515297295354,-57.4542261275529
1615,65.6678297818505,-9.73258907533274,-166.48307548649,-5.38290706083059,-57.5293366279553
1615,65.8571882666372,-9.77601429256712,-166.562483754399,-5.40069077716482,-57.6043571298951
1615,66.0470927818908,-9.81946607213367,-166.641954243484,-5.41850405002378,-57.6792872363022
1615,66.2375449021344,-9.86294436137743,-166.721486633648,-5.43634680724835,-57.7541265530763
1615,66.4285462064309,-9.9064491073361,-166.801080608715,-5.45421897645626,-57.8288746890915
1615,66.6200982783971,-9.94998025674406,-166.880735856445,-5.47212048504551,-57.9035312561989
1615,66.8122027062158,-9.99353775603628,-166.960452068533,-5.49005126019795,-57.9780958692311
1615,67.0048610826497,-10.0371215513523,-167.040228940623,-5.50801122888267,-58.0525681460043
1615,67.1980750050544,-10.0807315885404,-167.120066172307,-5.52600031785957,-58.1269477073221
1615,67.3918460753915,-10.124367813161,-167.199963467135,-5.54401845368271,-58.2012341769777
1615,67.5861759002419,-10.1680301704912,-167.279920532617,-5.56206556270391,-58.275427181757
1615,67.7810660908194,-10.2117186055284,-167.359937080233,-5.58014157107611,-58.3495263514405
1615,67.9765182629838,-10.2554330629943,-167.440012825434,-5.59824640475689,-58.4235313188061
1615,68.1725340372543,-10.299173487339,-167.520147487648,-5.61637998951186,-58.49744171963
1615,68.3691150388231,-10.3429398227444,-167.600340790286,-5.63454225091816,-58.5712571926901
1615,68.5662628975686,-10.3867320131287,-167.680592460744,-5.65273311436786,-58.6449773797659
1615,68.7639792480693,-10.4305500021501,-167.760902230412,-5.67095250507141,-58.7186019256412
1615,68.962265729617,-10.4743937332104,-167.841269834671,-5.68920034806105,-58.7921304781048
1615,69.1611239862306,-10.5182631494593,-167.921695012903,-5.70747656819422,-58.8655626879513
1615,69.3605556666697,-10.5621581937982,-168.002177508491,-5.72578109015699,-58.9388982089826
1615,69.5605624244479,-10.6060788088837,-168.082717068826,-5.74411383846743,-59.0121366980077
1615,69.7611459178474,-10.650024937132,-168.163313445307,-5.76247473747904,-59.085277814844
1615,69.9623078099317,-10.6939965207223,-168.243966393343,-5.7808637113841,-59.1583212223169
1615,70.1640497685601,-10.7379935016008,-168.324675672363,-5.79928068421704,-59.2312665862605
1615,70.3663734664014,-10.7820158214848,-168.40544104581,-5.81772557985785,-59.304113575517
1615,70.5692805809473,-10.8260634218658,-168.486262281149,-5.83619832203539,-59.3768618619366
1615,70.7727727945272,-10.8701362440143,-168.567139149866,-5.85469883433075,-59.4495111203772
1615,70.9768517943213,-10.9142342289827,-168.648071427475,-5.87322704018063,-59.5220610287035
1615,71.1815192723749,-10.9583573176096,-168.729058893515,-5.89178286288056,-59.5945112677864
1615,71.3867769256125,-11.0025054505232,-168.810101331552,-5.91036622558835,-59.6668615215018
1615,71.592626455852,-11.0466785681457,-168.891198529185,-5.9289770513273,-59.7391114767298
1615,71.7990695698184,-11.0908766106963,-168.972350278043,-5.94761526298956,-59.8112608233529
1615,72.0061079791582,-11.1350995181954,-169.053556373788,-5.96628078333936,-59.8833092542547
1615,72.2137434004538,-11.1793472304681,-169.134816616117,-5.98497353501632,-59.9552564653184
